Entity,Code,Year,Share of global annual CO₂ emissions,Share of world population,World Bank's income classification
High-income countries,,1993,63.853535,18.789396,
High-income countries,,1994,63.117752,18.635904,
High-income countries,,1995,62.160225,18.479425,
High-income countries,,1996,61.78805,18.321665,
High-income countries,,1997,61.114788,18.171946,
High-income countries,,1998,61.114048,18.019674,
High-income countries,,1999,60.469273,17.87462,
High-income countries,,2000,60.540333,17.743917,
High-income countries,,2001,60.16842,17.622301,
High-income countries,,2002,59.20569,17.510191,
High-income countries,,2003,57.278355,17.403433,
High-income countries,,2004,56.069317,17.299665,
High-income countries,,2005,54.46757,17.198542,
High-income countries,,2006,52.878998,17.099257,
High-income countries,,2007,51.73711,17.01245,
High-income countries,,2008,50.01404,16.930996,
High-income countries,,2009,47.821316,16.836185,
High-income countries,,2010,47.129,16.733837,
High-income countries,,2011,45.24779,16.63631,
High-income countries,,2012,44.382774,16.538498,
High-income countries,,2013,43.860123,16.43784,
High-income countries,,2014,43.125057,16.343277,
High-income countries,,2015,43.00578,16.259897,
High-income countries,,2016,42.591694,16.178125,
High-income countries,,2017,41.87954,16.082737,
High-income countries,,2018,41.4163,15.982714,
High-income countries,,2019,40.18985,15.891542,
High-income countries,,2020,38.969517,15.785525,
High-income countries,,2021,39.01697,15.67411,
High-income countries,,2022,38.78512,15.612083,
High-income countries,,2023,37.08315,15.560711,
High-income countries,,-10000,,22.968876,
High-income countries,,-9000,,19.781067,
High-income countries,,-8000,,17.067196,
High-income countries,,-7000,,14.706752,
High-income countries,,-6000,,12.789482,
High-income countries,,-5000,,10.859829,
High-income countries,,-4000,,9.778543,
High-income countries,,-3000,,9.251714,
High-income countries,,-2000,,10.497791,
High-income countries,,-1000,,12.291787,
High-income countries,,0,,14.069668,
High-income countries,,100,,14.526263,
High-income countries,,200,,15.042264,
High-income countries,,300,,15.702366,
High-income countries,,400,,14.434572,
High-income countries,,500,,12.690443,
High-income countries,,600,,10.83735,
High-income countries,,700,,11.913762,
High-income countries,,800,,12.877561,
High-income countries,,900,,13.078673,
High-income countries,,1000,,13.432728,
High-income countries,,1100,,12.759514,
High-income countries,,1200,,14.557768,
High-income countries,,1300,,19.160578,
High-income countries,,1400,,15.319674,
High-income countries,,1500,,17.155958,
High-income countries,,1600,,21.351658,
High-income countries,,1700,,22.25888,
High-income countries,,1710,,23.014847,
High-income countries,,1720,,22.768097,
High-income countries,,1730,,22.829575,
High-income countries,,1740,,22.615414,
High-income countries,,2024,,15.475939,
High-income countries,,2025,,15.377373,
High-income countries,,2026,,15.278478,
High-income countries,,2027,,15.183805,
High-income countries,,2028,,15.08945,
High-income countries,,2029,,14.995217,
High-income countries,,2030,,14.901153,
High-income countries,,2031,,14.807847,
High-income countries,,2032,,14.716006,
High-income countries,,2033,,14.625864,
High-income countries,,2034,,14.5374155,
High-income countries,,2035,,14.450302,
High-income countries,,2036,,14.364396,
High-income countries,,2037,,14.28034,
High-income countries,,2038,,14.198076,
High-income countries,,2039,,14.117196,
High-income countries,,2040,,14.03766,
High-income countries,,2041,,13.959795,
High-income countries,,2042,,13.883975,
High-income countries,,2043,,13.809762,
High-income countries,,2044,,13.73669,
High-income countries,,2045,,13.665012,
High-income countries,,2046,,13.594853,
High-income countries,,2047,,13.526104,
High-income countries,,2048,,13.458994,
High-income countries,,2049,,13.393406,
High-income countries,,2050,,13.32951,
High-income countries,,2051,,13.267567,
High-income countries,,2052,,13.207184,
High-income countries,,2053,,13.148166,
High-income countries,,2054,,13.090396,
High-income countries,,2055,,13.033826,
High-income countries,,2056,,12.978641,
High-income countries,,2057,,12.925358,
High-income countries,,2058,,12.874303,
High-income countries,,2059,,12.824908,
High-income countries,,2060,,12.77682,
High-income countries,,2061,,12.730679,
High-income countries,,2062,,12.686628,
High-income countries,,2063,,12.644546,
High-income countries,,2064,,12.604053,
High-income countries,,2065,,12.56514,
High-income countries,,2066,,12.528368,
High-income countries,,2067,,12.493856,
High-income countries,,2068,,12.461212,
High-income countries,,2069,,12.430453,
High-income countries,,2070,,12.401521,
High-income countries,,2071,,12.374437,
High-income countries,,2072,,12.349086,
High-income countries,,2073,,12.325188,
High-income countries,,2074,,12.303046,
High-income countries,,2075,,12.283299,
High-income countries,,2076,,12.265803,
High-income countries,,2077,,12.249657,
High-income countries,,2078,,12.235287,
High-income countries,,2079,,12.222616,
High-income countries,,2080,,12.211349,
High-income countries,,2081,,12.202419,
High-income countries,,2082,,12.19524,
High-income countries,,2083,,12.18916,
High-income countries,,2084,,12.184467,
High-income countries,,2085,,12.180603,
High-income countries,,2086,,12.178017,
High-income countries,,2087,,12.177122,
High-income countries,,2088,,12.178055,
High-income countries,,2089,,12.180208,
High-income countries,,2090,,12.182965,
High-income countries,,2091,,12.18716,
High-income countries,,2092,,12.192843,
High-income countries,,2093,,12.19959,
High-income countries,,2094,,12.207322,
High-income countries,,2095,,12.215874,
High-income countries,,2096,,12.225006,
High-income countries,,2097,,12.234993,
High-income countries,,2098,,12.245816,
High-income countries,,2099,,12.257164,
High-income countries,,2100,,12.268837,
Honduras,HND,1870,0,0.030102843,
Honduras,HND,1871,0,,
Honduras,HND,1872,0,,
Honduras,HND,1873,4.4744917e-7,,
Honduras,HND,1874,7.953397e-7,,
Honduras,HND,1875,4.404976e-7,,
Honduras,HND,1876,4.3441585e-7,,
Honduras,HND,1877,0.0000011363106,,
Honduras,HND,1878,0.000006482073,,
Honduras,HND,1879,0.000010529165,,
Honduras,HND,1880,0.0000053609574,0.02302316,
Honduras,HND,1881,9.009364e-7,,
Honduras,HND,1882,8.5298007e-7,,
Honduras,HND,1883,0.0000056139534,,
Honduras,HND,1884,0.000014463611,,
Honduras,HND,1885,0.000009339872,,
Honduras,HND,1886,0.000032054584,,
Honduras,HND,1887,0.000015409778,,
Honduras,HND,1888,0.000008744159,,
Honduras,HND,1889,0.0000177276,,
Honduras,HND,1890,0.000013546701,0.026981816,
Honduras,HND,1891,0.0000015340609,,
Honduras,HND,1892,0.0000023916355,,
Honduras,HND,1893,0.0000011009053,,
Honduras,HND,1894,0.0000014877443,,
Honduras,HND,1895,0.000027420367,,
Honduras,HND,1896,0.000025895652,,
Honduras,HND,1897,0.000017434391,,
Honduras,HND,1898,0.00007514826,,
Honduras,HND,1899,0.00013971073,,
Honduras,HND,1900,0.00015641165,0.031744923,
Honduras,HND,1901,0.00014115864,,
Honduras,HND,1902,0.00017963175,,
Honduras,HND,1903,0.00014831703,,
Honduras,HND,1904,0.00022067671,,
Honduras,HND,1905,0.00022449162,,
Honduras,HND,1906,0.00011550467,,
Honduras,HND,1907,0.00015749961,,
Honduras,HND,1908,0.00025853587,,
Honduras,HND,1909,0.0002771643,,
Honduras,HND,1910,0.00032842357,0.036773905,
Honduras,HND,1911,0.0003926089,,
Honduras,HND,1912,0.00046715254,,
Honduras,HND,1913,0.0007747972,,
Honduras,HND,1914,0.0013326597,,
Honduras,HND,1915,0.0014013733,,
Honduras,HND,1916,0.0012122443,,
Honduras,HND,1917,0.0008729366,,
Honduras,HND,1918,0.0005317048,,
Honduras,HND,1919,0.00081039226,,
Honduras,HND,1920,0.0010599697,0.04072309,
Honduras,HND,1921,0.0011888541,,
Honduras,HND,1922,0.0004748864,,
Honduras,HND,1923,0.00011585885,,
Honduras,HND,1924,0.0001426767,,
Honduras,HND,1925,0.00013302559,,
Honduras,HND,1926,0.00009373451,,
Honduras,HND,1927,0.00006628545,,
Honduras,HND,1928,0.000096388874,,
Honduras,HND,1929,0.00008157247,,
Honduras,HND,1930,0.00017230507,0.048558965,
Honduras,HND,1931,0,,
Honduras,HND,1932,0,,
Honduras,HND,1933,0,,
Honduras,HND,1934,0,,
Honduras,HND,1935,0,,
Honduras,HND,1936,0,,
Honduras,HND,1937,0,,
Honduras,HND,1938,0,,
Honduras,HND,1939,0,,
Honduras,HND,1940,0,0.053534225,
Honduras,HND,1941,0,,
Honduras,HND,1942,0.000015393805,,
Honduras,HND,1943,0.0000075266885,,
Honduras,HND,1944,0.000014857183,,
Honduras,HND,1945,0.00002678751,,
Honduras,HND,1946,0.00001664299,,
Honduras,HND,1947,0.000014849361,,
Honduras,HND,1948,0.000014078859,,
Honduras,HND,1949,0.000014738564,,
Honduras,HND,1950,0.0050793025,0.062530406,
Honduras,HND,1951,0.005454578,0.06312732,
Honduras,HND,1952,0.005551978,0.06369106,
Honduras,HND,1953,0.0050132275,0.06423302,
Honduras,HND,1954,0.0055584414,0.06477621,
Honduras,HND,1955,0.005857363,0.06530144,
Honduras,HND,1956,0.0057322136,0.06584615,
Honduras,HND,1957,0.0070275217,0.06638056,
Honduras,HND,1958,0.0069647967,0.06691824,
Honduras,HND,1959,0.0066203335,0.0675777,
Honduras,HND,1960,0.0065558995,0.06838292,
Honduras,HND,1961,0.007820316,0.06921159,
Honduras,HND,1962,0.007177238,0.06986236,
Honduras,HND,1963,0.006921143,0.07031068,
Honduras,HND,1964,0.006665558,0.0707572,
Honduras,HND,1965,0.0066374373,0.07128919,
Honduras,HND,1966,0.006791604,0.07187789,
Honduras,HND,1967,0.0071522724,0.072512224,
Honduras,HND,1968,0.009478605,0.07314299,
Honduras,HND,1969,0.008542562,0.073775165,
Honduras,HND,1970,0.0093161985,0.07445078,
Honduras,HND,1971,0.008570843,0.075192,
Honduras,HND,1972,0.009449246,0.07599837,
Honduras,HND,1973,0.008815526,0.07680744,
Honduras,HND,1974,0.009131381,0.077565596,
Honduras,HND,1975,0.009739032,0.078443766,
Honduras,HND,1976,0.009842526,0.07949484,
Honduras,HND,1977,0.010775903,0.08057773,
Honduras,HND,1978,0.010694902,0.081672564,
Honduras,HND,1979,0.009805742,0.082750514,
Honduras,HND,1980,0.010457216,0.08380191,
Honduras,HND,1981,0.009503507,0.08483038,
Honduras,HND,1982,0.009270754,0.085822985,
Honduras,HND,1983,0.01040681,0.08681911,
Honduras,HND,1984,0.009962219,0.08782312,
Honduras,HND,1985,0.009283715,0.088794194,
Honduras,HND,1986,0.008852681,0.08973055,
Honduras,HND,1987,0.010090276,0.090636455,Lower-middle-income countries
Honduras,HND,1988,0.011161206,0.09155369,Lower-middle-income countries
Honduras,HND,1989,0.011972651,0.09249986,Lower-middle-income countries
Honduras,HND,1990,0.011019663,0.09348114,Low-income countries
Honduras,HND,1991,0.010898624,0.09455703,Low-income countries
Honduras,HND,1992,0.012443584,0.09574004,Low-income countries
Honduras,HND,1993,0.012923205,0.09699024,Low-income countries
Honduras,HND,1994,0.014052304,0.09830318,Low-income countries
Honduras,HND,1995,0.016302148,0.09966586,Low-income countries
Honduras,HND,1996,0.015976148,0.10105967,Low-income countries
Honduras,HND,1997,0.016434511,0.10247554,Low-income countries
Honduras,HND,1998,0.019793557,0.103785045,Low-income countries
Honduras,HND,1999,0.018928979,0.10511517,Lower-middle-income countries
Honduras,HND,2000,0.01972324,0.10657966,Lower-middle-income countries
Honduras,HND,2001,0.022036996,0.10804254,Lower-middle-income countries
Honduras,HND,2002,0.022625534,0.109485045,Lower-middle-income countries
Honduras,HND,2003,0.024166612,0.11088492,Lower-middle-income countries
Honduras,HND,2004,0.025125843,0.11223406,Lower-middle-income countries
Honduras,HND,2005,0.023079509,0.113532655,Lower-middle-income countries
Honduras,HND,2006,0.025134217,0.114770085,Lower-middle-income countries
Honduras,HND,2007,0.026055211,0.115945645,Lower-middle-income countries
Honduras,HND,2008,0.026603652,0.11706684,Lower-middle-income countries
Honduras,HND,2009,0.025459476,0.11813328,Lower-middle-income countries
Honduras,HND,2010,0.023973623,0.11914271,Lower-middle-income countries
Honduras,HND,2011,0.02567869,0.12010517,Lower-middle-income countries
Honduras,HND,2012,0.02633792,0.12102257,Lower-middle-income countries
Honduras,HND,2013,0.026528213,0.121907964,Lower-middle-income countries
Honduras,HND,2014,0.02674531,0.12277971,Lower-middle-income countries
Honduras,HND,2015,0.029227534,0.12365056,Lower-middle-income countries
Honduras,HND,2016,0.027451228,0.12452619,Lower-middle-income countries
Honduras,HND,2017,0.028428772,0.12540704,Lower-middle-income countries
Honduras,HND,2018,0.026847657,0.1263303,Lower-middle-income countries
Honduras,HND,2019,0.030235853,0.1272982,Lower-middle-income countries
Honduras,HND,2020,0.027119422,0.12830779,Lower-middle-income countries
Honduras,HND,2021,0.027541116,0.1293601,Lower-middle-income countries
Honduras,HND,2022,0.028105259,0.13044944,Lower-middle-income countries
Honduras,HND,2023,0.029218722,0.13155219,Lower-middle-income countries
Honduras,HND,-10000,,0.2974794,
Honduras,HND,-9000,,0.26159087,
Honduras,HND,-8000,,0.22599934,
Honduras,HND,-7000,,0.19029802,
Honduras,HND,-6000,,0.15369427,
Honduras,HND,-5000,,0.11837731,
Honduras,HND,-4000,,0.08730326,
Honduras,HND,-3000,,0.062800206,
Honduras,HND,-2000,,0.042795587,
Honduras,HND,-1000,,0.031269208,
Honduras,HND,0,,0.016533429,
Honduras,HND,100,,0.02024997,
Honduras,HND,200,,0.024922106,
Honduras,HND,300,,0.032939423,
Honduras,HND,400,,0.038790718,
Honduras,HND,500,,0.046249777,
Honduras,HND,600,,0.053929307,
Honduras,HND,700,,0.065787524,
Honduras,HND,800,,0.080069914,
Honduras,HND,900,,0.09195781,
Honduras,HND,1000,,0.1105695,
Honduras,HND,1100,,0.11235847,
Honduras,HND,1200,,0.12567727,
Honduras,HND,1300,,0.15310463,
Honduras,HND,1400,,0.1974119,
Honduras,HND,1500,,0.2169688,
Honduras,HND,1600,,0.06041818,
Honduras,HND,1700,,0.014963131,
Honduras,HND,1710,,0.014914984,
Honduras,HND,1720,,0.014710157,
Honduras,HND,1730,,0.014702192,
Honduras,HND,1740,,0.014530756,
Honduras,HND,1750,,0.014012996,
Honduras,HND,1760,,0.013853005,
Honduras,HND,1770,,0.013643674,
Honduras,HND,1780,,0.012970601,
Honduras,HND,1790,,0.012829451,
Honduras,HND,1800,,0.0136141,
Honduras,HND,1810,,0.01287519,
Honduras,HND,1820,,0.0129022105,
Honduras,HND,1830,,0.016168274,
Honduras,HND,1840,,0.021081302,
Honduras,HND,1850,,0.026807375,
Honduras,HND,1860,,0.028277,
Honduras,HND,2024,,0.13263588,
Honduras,HND,2025,,0.13370225,
Honduras,HND,2026,,0.13474517,
Honduras,HND,2027,,0.13576412,
Honduras,HND,2028,,0.1367653,
Honduras,HND,2029,,0.1377454,
Honduras,HND,2030,,0.13869934,
Honduras,HND,2031,,0.13962668,
Honduras,HND,2032,,0.1405293,
Honduras,HND,2033,,0.14140785,
Honduras,HND,2034,,0.14226176,
Honduras,HND,2035,,0.14309302,
Honduras,HND,2036,,0.14390264,
Honduras,HND,2037,,0.14468937,
Honduras,HND,2038,,0.14545618,
Honduras,HND,2039,,0.14620504,
Honduras,HND,2040,,0.14693661,
Honduras,HND,2041,,0.14765483,
Honduras,HND,2042,,0.14836091,
Honduras,HND,2043,,0.14905418,
Honduras,HND,2044,,0.14973599,
Honduras,HND,2045,,0.15040778,
Honduras,HND,2046,,0.15106937,
Honduras,HND,2047,,0.15172033,
Honduras,HND,2048,,0.15236163,
Honduras,HND,2049,,0.1529955,
Honduras,HND,2050,,0.15362374,
Honduras,HND,2051,,0.1542451,
Honduras,HND,2052,,0.1548583,
Honduras,HND,2053,,0.15546364,
Honduras,HND,2054,,0.1560604,
Honduras,HND,2055,,0.15664604,
Honduras,HND,2056,,0.15721789,
Honduras,HND,2057,,0.15777323,
Honduras,HND,2058,,0.1583134,
Honduras,HND,2059,,0.15883835,
Honduras,HND,2060,,0.15934613,
Honduras,HND,2061,,0.1598359,
Honduras,HND,2062,,0.16030414,
Honduras,HND,2063,,0.16075125,
Honduras,HND,2064,,0.16117865,
Honduras,HND,2065,,0.16158433,
Honduras,HND,2066,,0.16196857,
Honduras,HND,2067,,0.16233258,
Honduras,HND,2068,,0.1626767,
Honduras,HND,2069,,0.16300261,
Honduras,HND,2070,,0.16331117,
Honduras,HND,2071,,0.1636028,
Honduras,HND,2072,,0.16387804,
Honduras,HND,2073,,0.16413692,
Honduras,HND,2074,,0.1643806,
Honduras,HND,2075,,0.16461095,
Honduras,HND,2076,,0.16482818,
Honduras,HND,2077,,0.16503389,
Honduras,HND,2078,,0.16522902,
Honduras,HND,2079,,0.1654132,
Honduras,HND,2080,,0.16558725,
Honduras,HND,2081,,0.16575254,
Honduras,HND,2082,,0.16590877,
Honduras,HND,2083,,0.1660558,
Honduras,HND,2084,,0.16619399,
Honduras,HND,2085,,0.16632229,
Honduras,HND,2086,,0.16644083,
Honduras,HND,2087,,0.1665504,
Honduras,HND,2088,,0.16665128,
Honduras,HND,2089,,0.16674332,
Honduras,HND,2090,,0.16682559,
Honduras,HND,2091,,0.1668981,
Honduras,HND,2092,,0.1669627,
Honduras,HND,2093,,0.16701902,
Honduras,HND,2094,,0.16706899,
Honduras,HND,2095,,0.16711447,
Honduras,HND,2096,,0.16715582,
Honduras,HND,2097,,0.16719578,
Honduras,HND,2098,,0.16723178,
Honduras,HND,2099,,0.16726102,
Honduras,HND,2100,,0.16728592,
Hong Kong,HKG,1938,0.001288863,,
Hong Kong,HKG,1939,0.0012195158,,
Hong Kong,HKG,1941,0.0010904779,,
Hong Kong,HKG,1947,0.00035179628,,
Hong Kong,HKG,1948,0.00046697023,,
Hong Kong,HKG,1949,0.00055868184,,
Hong Kong,HKG,1950,0.02223809,0.079353124,
Hong Kong,HKG,1951,0.024397405,0.08157479,
Hong Kong,HKG,1952,0.023733411,0.08377445,
Hong Kong,HKG,1953,0.025998645,0.08596187,
Hong Kong,HKG,1954,0.02649091,0.08818714,
Hong Kong,HKG,1955,0.025244268,0.0904382,
Hong Kong,HKG,1956,0.026759746,0.09280421,
Hong Kong,HKG,1957,0.02886596,0.09525235,
Hong Kong,HKG,1958,0.028200014,0.09774167,
Hong Kong,HKG,1959,0.03053147,0.10028998,
Hong Kong,HKG,1960,0.031453986,0.10263253,
Hong Kong,HKG,1961,0.03579524,0.10038473,
Hong Kong,HKG,1962,0.037769053,0.09249906,
Hong Kong,HKG,1963,0.04135365,0.083393686,
Hong Kong,HKG,1964,0.038986366,0.09606534,
Hong Kong,HKG,1965,0.04246037,0.11562108,
Hong Kong,HKG,1966,0.04351108,0.117957,
Hong Kong,HKG,1967,0.049455613,0.10002073,
Hong Kong,HKG,1968,0.04802662,0.08646455,
Hong Kong,HKG,1969,0.056326326,0.093812265,
Hong Kong,HKG,1970,0.056328814,0.1012243,
Hong Kong,HKG,1971,0.05902139,0.10581942,
Hong Kong,HKG,1972,0.057169896,0.10707966,
Hong Kong,HKG,1973,0.054354146,0.107713826,
Hong Kong,HKG,1974,0.062707685,0.108365245,
Hong Kong,HKG,1975,0.064552635,0.10903146,
Hong Kong,HKG,1976,0.06943302,0.10967333,
Hong Kong,HKG,1977,0.07678352,0.110256925,
Hong Kong,HKG,1978,0.082405254,0.11076328,
Hong Kong,HKG,1979,0.080767155,0.111196615,
Hong Kong,HKG,1980,0.08517944,0.11157658,
Hong Kong,HKG,1981,0.09786443,0.111751154,
Hong Kong,HKG,1982,0.10398317,0.111650996,
Hong Kong,HKG,1983,0.110110596,0.111448795,
Hong Kong,HKG,1984,0.11311589,0.11116238,
Hong Kong,HKG,1985,0.11265022,0.110765755,
Hong Kong,HKG,1986,0.12382229,0.10995071,
Hong Kong,HKG,1987,0.13216728,0.108646564,High-income countries
Hong Kong,HKG,1988,0.13259953,0.10725229,High-income countries
Hong Kong,HKG,1989,0.13463916,0.105848625,High-income countries
Hong Kong,HKG,1990,0.11944082,0.10436944,High-income countries
Hong Kong,HKG,1991,0.1227592,0.10386352,High-income countries
Hong Kong,HKG,1992,0.14612176,0.104605295,High-income countries
Hong Kong,HKG,1993,0.15283076,0.10556131,High-income countries
Hong Kong,HKG,1994,0.1351688,0.1064612,High-income countries
Hong Kong,HKG,1995,0.1328699,0.10726228,High-income countries
Hong Kong,HKG,1996,0.119170286,0.107880995,High-income countries
Hong Kong,HKG,1997,0.124977864,0.10830214,High-income countries
Hong Kong,HKG,1998,0.16016023,0.108561,High-income countries
Hong Kong,HKG,1999,0.17119771,0.10866345,High-income countries
Hong Kong,HKG,2000,0.15790637,0.10863556,High-income countries
Hong Kong,HKG,2001,0.14705232,0.10830235,High-income countries
Hong Kong,HKG,2002,0.15026553,0.107631765,High-income countries
Hong Kong,HKG,2003,0.15613706,0.10683052,High-income countries
Hong Kong,HKG,2004,0.14518254,0.105916716,High-income countries
Hong Kong,HKG,2005,0.14766653,0.104881026,High-income countries
Hong Kong,HKG,2006,0.13684951,0.103891775,High-income countries
Hong Kong,HKG,2007,0.13817322,0.10316746,High-income countries
Hong Kong,HKG,2008,0.13341123,0.1025748,High-income countries
Hong Kong,HKG,2009,0.13182266,0.10189965,High-income countries
Hong Kong,HKG,2010,0.12010739,0.10113761,High-income countries
Hong Kong,HKG,2011,0.12505518,0.10045065,High-income countries
Hong Kong,HKG,2012,0.1221201,0.09999802,High-income countries
Hong Kong,HKG,2013,0.1255094,0.09962336,High-income countries
Hong Kong,HKG,2014,0.12832619,0.09915854,High-income countries
Hong Kong,HKG,2015,0.11975721,0.09860677,High-income countries
